device,time,dne,srl,srrn,eda
NC04014,2024-10-28T13:28:33.500Z,,,,53971
NC04014,2024-10-28T13:28:33.625Z,,,,53903
NC04014,2024-10-28T13:28:33.750Z,,,,53562
NC04014,2024-10-28T13:28:33.875Z,,,,52881
NC04014,2024-10-28T13:28:34.000Z,,,,52813
NC04014,2024-10-28T13:28:34.125Z,,,,53085
NC04014,2024-10-28T13:28:34.250Z,,,,53153
NC04014,2024-10-28T13:28:34.375Z,,,,53153
NC04014,2024-10-28T13:28:34.500Z,,,,52677
NC04014,2024-10-28T13:28:34.625Z,,,,52269
NC04014,2024-10-28T13:28:34.750Z,,,,52473
NC04014,2024-10-28T13:28:34.875Z,,,,53221
NC04014,2024-10-28T13:28:35.000Z,,,,53698
NC04014,2024-10-28T13:28:35.125Z,,,,56226
NC04014,2024-10-28T13:28:35.250Z,,,,58560
NC04014,2024-10-28T13:28:35.375Z,,,,56295
NC04014,2024-10-28T13:28:35.500Z,,,,54380
NC04014,2024-10-28T13:28:35.625Z,,,,55679
NC04014,2024-10-28T13:28:35.750Z,,,,56843
NC04014,2024-10-28T13:28:35.875Z,,,,55268
NC04014,2024-10-28T13:28:36.000Z,,,,53835
NC04014,2024-10-28T13:28:36.125Z,,,,53903
NC04014,2024-10-28T13:28:36.250Z,,,,53766
NC04014,2024-10-28T13:28:36.375Z,,,,53562
NC04014,2024-10-28T13:28:36.500Z,,,,53494
NC04014,2024-10-28T13:28:36.625Z,,,,53630
NC04014,2024-10-28T13:28:36.750Z,,,,53630
NC04014,2024-10-28T13:28:36.875Z,,,,53358
NC04014,2024-10-28T13:28:37.000Z,,,,53630
NC04014,2024-10-28T13:28:37.125Z,,,,54244
NC04014,2024-10-28T13:28:37.250Z,,,,54244
NC04014,2024-10-28T13:28:37.375Z,,,,53494
NC04014,2024-10-28T13:28:37.500Z,,,,53153
NC04014,2024-10-28T13:28:37.625Z,,,,53494
NC04014,2024-10-28T13:28:37.750Z,,,,53630
NC04014,2024-10-28T13:28:37.875Z,,,,53630
NC04014,2024-10-28T13:28:38.000Z,,,,53358
NC04014,2024-10-28T13:28:38.125Z,,,,53153
NC04014,2024-10-28T13:28:38.250Z,,,,52881
NC04014,2024-10-28T13:28:38.375Z,,,,52881
NC04014,2024-10-28T13:28:38.500Z,,,,53562
NC04014,2024-10-28T13:28:38.625Z,,,,53426
NC04014,2024-10-28T13:28:38.750Z,,,,52609
NC04014,2024-10-28T13:28:38.875Z,,,,52405
NC04014,2024-10-28T13:28:39.000Z,,,,52813
NC04014,2024-10-28T13:28:39.125Z,,,,52813
NC04014,2024-10-28T13:28:39.250Z,,,,52677
NC04014,2024-10-28T13:28:39.375Z,,,,52337
NC04014,2024-10-28T13:28:39.500Z,,,,52337
NC04014,2024-10-28T13:28:39.625Z,,,,52881
NC04014,2024-10-28T13:28:39.750Z,,,,52677
NC04014,2024-10-28T13:28:39.875Z,,,,52405
NC04014,2024-10-28T13:28:40.000Z,,,,52269
NC04014,2024-10-28T13:28:40.125Z,,,,52337
NC04014,2024-10-28T13:28:40.250Z,,,,52269
NC04014,2024-10-28T13:28:40.375Z,,,,51793
NC04014,2024-10-28T13:28:40.500Z,,,,52405
NC04014,2024-10-28T13:28:40.625Z,,,,53221
NC04014,2024-10-28T13:28:40.750Z,,,,53085
NC04014,2024-10-28T13:28:40.875Z,,,,52813
NC04014,2024-10-28T13:28:41.000Z,,,,52541
NC04014,2024-10-28T13:28:41.125Z,,,,52473
NC04014,2024-10-28T13:28:41.250Z,,,,52473
NC04014,2024-10-28T13:28:41.375Z,,,,52201
NC04014,2024-10-28T13:28:41.500Z,,,,52133
NC04014,2024-10-28T13:28:41.625Z,,,,52405
NC04014,2024-10-28T13:28:41.750Z,,,,52337
NC04014,2024-10-28T13:28:41.875Z,,,,52269
NC04014,2024-10-28T13:28:42.000Z,,,,52269
NC04014,2024-10-28T13:28:42.125Z,,,,52541
NC04014,2024-10-28T13:28:42.250Z,,,,53971
NC04014,2024-10-28T13:28:42.375Z,,,,56843
NC04014,2024-10-28T13:28:42.500Z,,,,60973
NC04014,2024-10-28T13:28:42.625Z,,,,63397
NC04014,2024-10-28T13:28:42.750Z,,,,62080
NC04014,2024-10-28T13:28:42.875Z,,,,59869
NC04014,2024-10-28T13:28:43.000Z,,,,59042
NC04014,2024-10-28T13:28:43.125Z,,,,59042
NC04014,2024-10-28T13:28:43.250Z,,,,59042
NC04014,2024-10-28T13:28:43.375Z,,,,59179
NC04014,2024-10-28T13:28:43.500Z,,,,59524
NC04014,2024-10-28T13:28:43.625Z,,,,59662
NC04014,2024-10-28T13:28:43.750Z,,,,59593
NC04014,2024-10-28T13:28:43.875Z,,,,59524
NC04014,2024-10-28T13:28:44.000Z,,,,59386
NC04014,2024-10-28T13:28:44.125Z,,,,59800
NC04014,2024-10-28T13:28:44.250Z,,,,59869
NC04014,2024-10-28T13:28:44.375Z,,,,59937
NC04014,2024-10-28T13:28:44.500Z,,,,59869
NC04014,2024-10-28T13:28:44.625Z,,,,59731
NC04014,2024-10-28T13:28:44.750Z,,,,59869
NC04014,2024-10-28T13:28:44.875Z,,,,60213
NC04014,2024-10-28T13:28:45.000Z,,,,60420
NC04014,2024-10-28T13:28:45.125Z,,,,59593
NC04014,2024-10-28T13:28:45.250Z,,,,58491
NC04014,2024-10-28T13:28:45.375Z,,,,57804
NC04014,2024-10-28T13:28:45.500Z,,,,56980
NC04014,2024-10-28T13:28:45.625Z,,,,56089
NC04014,2024-10-28T13:28:45.750Z,,,,55952
NC04014,2024-10-28T13:28:45.875Z,,,,55747
NC04014,2024-10-28T13:28:46.000Z,,,,55884
NC04014,2024-10-28T13:28:46.125Z,,,,56363
NC04014,2024-10-28T13:28:46.250Z,,,,56089
NC04014,2024-10-28T13:28:46.375Z,,,,55542
NC04014,2024-10-28T13:28:46.500Z,,,,55542
NC04014,2024-10-28T13:28:46.625Z,,,,55679
NC04014,2024-10-28T13:28:46.750Z,,,,55610
NC04014,2024-10-28T13:28:46.875Z,,,,55679
NC04014,2024-10-28T13:28:47.000Z,,,,56021
NC04014,2024-10-28T13:28:47.125Z,,,,56363
NC04014,2024-10-28T13:28:47.250Z,,,,56295
NC04014,2024-10-28T13:28:47.375Z,,,,56295
NC04014,2024-10-28T13:28:47.500Z,,,,56500
NC04014,2024-10-28T13:28:47.625Z,,,,56706
NC04014,2024-10-28T13:28:47.750Z,,,,56569
NC04014,2024-10-28T13:28:47.875Z,,,,56500
NC04014,2024-10-28T13:28:48.000Z,,,,55747
NC04014,2024-10-28T13:28:48.125Z,,,,55337
NC04014,2024-10-28T13:28:48.250Z,,,,56569
NC04014,2024-10-28T13:28:48.375Z,,,,57872
NC04014,2024-10-28T13:28:48.500Z,,,,58216
NC04014,2024-10-28T13:28:48.625Z,,,,57804
NC04014,2024-10-28T13:28:48.750Z,,,,57804
NC04014,2024-10-28T13:28:48.875Z,,,,57666
NC04014,2024-10-28T13:28:49.000Z,,,,57117
NC04014,2024-10-28T13:28:49.125Z,,,,56774
NC04014,2024-10-28T13:28:49.250Z,,,,56295
NC04014,2024-10-28T13:28:49.375Z,,,,56089
NC04014,2024-10-28T13:28:49.500Z,,,,58147
NC04014,2024-10-28T13:28:49.625Z,,,,60144
NC04014,2024-10-28T13:28:49.750Z,,,,59937
NC04014,2024-10-28T13:28:49.875Z,,,,59869
NC04014,2024-10-28T13:28:50.000Z,,,,59937
NC04014,2024-10-28T13:28:50.125Z,,,,59937
NC04014,2024-10-28T13:28:50.250Z,,,,59937
NC04014,2024-10-28T13:28:50.375Z,,,,60075
NC04014,2024-10-28T13:28:50.500Z,,,,59937
NC04014,2024-10-28T13:28:50.625Z,,,,59662
NC04014,2024-10-28T13:28:50.750Z,,,,59248
NC04014,2024-10-28T13:28:50.875Z,,,,58766
NC04014,2024-10-28T13:28:51.000Z,,,,58766
NC04014,2024-10-28T13:28:51.125Z,,,,58697
NC04014,2024-10-28T13:28:51.250Z,,,,58560
NC04014,2024-10-28T13:28:51.375Z,,,,58973
NC04014,2024-10-28T13:28:51.500Z,,,,59248
NC04014,2024-10-28T13:28:51.625Z,,,,59386
NC04014,2024-10-28T13:28:51.750Z,,,,59386
NC04014,2024-10-28T13:28:51.875Z,,,,59042
NC04014,2024-10-28T13:28:52.000Z,,,,58904
NC04014,2024-10-28T13:28:52.125Z,,,,58697
NC04014,2024-10-28T13:28:52.250Z,,,,58973
NC04014,2024-10-28T13:28:52.375Z,,,,59386
NC04014,2024-10-28T13:28:52.500Z,,,,59042
NC04014,2024-10-28T13:28:52.625Z,,,,58697
NC04014,2024-10-28T13:28:52.750Z,,,,58629
NC04014,2024-10-28T13:28:52.875Z,,,,58491
NC04014,2024-10-28T13:28:53.000Z,,,,58354
NC04014,2024-10-28T13:28:53.125Z,,,,58216
NC04014,2024-10-28T13:28:53.250Z,,,,58147
NC04014,2024-10-28T13:28:53.375Z,,,,58285
NC04014,2024-10-28T13:28:53.500Z,,,,58079
NC04014,2024-10-28T13:28:53.625Z,,,,57941
NC04014,2024-10-28T13:28:53.750Z,,,,57804
NC04014,2024-10-28T13:28:53.875Z,,,,57460
NC04014,2024-10-28T13:28:54.000Z,,,,57460
NC04014,2024-10-28T13:28:54.125Z,,,,57872
NC04014,2024-10-28T13:28:54.250Z,,,,58285
NC04014,2024-10-28T13:28:54.375Z,,,,58079
NC04014,2024-10-28T13:28:54.500Z,,,,58491
NC04014,2024-10-28T13:28:54.625Z,,,,59042
NC04014,2024-10-28T13:28:54.750Z,,,,59179
NC04014,2024-10-28T13:28:54.875Z,,,,59317
NC04014,2024-10-28T13:28:55.000Z,,,,59248
NC04014,2024-10-28T13:28:55.125Z,,,,59386
NC04014,2024-10-28T13:28:55.250Z,,,,59317
NC04014,2024-10-28T13:28:55.375Z,,,,59800
NC04014,2024-10-28T13:28:55.500Z,,,,60351
NC04014,2024-10-28T13:28:55.625Z,,,,60006
NC04014,2024-10-28T13:28:55.750Z,,,,59869
NC04014,2024-10-28T13:28:55.875Z,,,,60144
NC04014,2024-10-28T13:28:56.000Z,,,,60559
NC04014,2024-10-28T13:28:56.125Z,,,,60766
NC04014,2024-10-28T13:28:56.250Z,,,,60766
NC04014,2024-10-28T13:28:56.375Z,,,,61042
NC04014,2024-10-28T13:28:56.500Z,,,,61388
NC04014,2024-10-28T13:28:56.625Z,,,,60766
NC04014,2024-10-28T13:28:56.750Z,,,,60144
NC04014,2024-10-28T13:28:56.875Z,,,,59524
NC04014,2024-10-28T13:28:57.000Z,,,,58629
NC04014,2024-10-28T13:28:57.125Z,,,,57666
NC04014,2024-10-28T13:28:57.250Z,,,,56843
NC04014,2024-10-28T13:28:57.375Z,,,,56432
NC04014,2024-10-28T13:28:57.500Z,,,,56432
NC04014,2024-10-28T13:28:57.625Z,,,,56500
NC04014,2024-10-28T13:28:57.750Z,,,,56089
NC04014,2024-10-28T13:28:57.875Z,,,,55542
NC04014,2024-10-28T13:28:58.000Z,,,,55268
NC04014,2024-10-28T13:28:58.125Z,,,,54790
NC04014,2024-10-28T13:28:58.250Z,,,,54585
NC04014,2024-10-28T13:28:58.375Z,,,,54517
NC04014,2024-10-28T13:28:58.500Z,,,,54517
NC04014,2024-10-28T13:28:58.625Z,,,,54380
NC04014,2024-10-28T13:28:58.750Z,,,,54517
NC04014,2024-10-28T13:28:58.875Z,,,,54585
NC04014,2024-10-28T13:28:59.000Z,,,,55337
NC04014,2024-10-28T13:28:59.125Z,,,,56432
NC04014,2024-10-28T13:28:59.250Z,,,,57529
NC04014,2024-10-28T13:28:59.375Z,,,,59110
NC04014,2024-10-28T13:28:59.500Z,,,,58697
NC04014,2024-10-28T13:28:59.625Z,,,,57323
NC04014,2024-10-28T13:28:59.750Z,,,,58354
NC04014,2024-10-28T13:28:59.875Z,,,,60351
NC04014,2024-10-28T13:29:00.000Z,,,,60144
NC04014,2024-10-28T13:29:00.125Z,,,,57460
NC04014,2024-10-28T13:29:00.250Z,,,,55473
NC04014,2024-10-28T13:29:00.375Z,,,,55473
NC04014,2024-10-28T13:29:00.500Z,,,,55610
NC04014,2024-10-28T13:29:00.625Z,,,,55473
NC04014,2024-10-28T13:29:00.750Z,,,,54858
NC04014,2024-10-28T13:29:00.875Z,,,,54380
NC04014,2024-10-28T13:29:01.000Z,,,,54449
NC04014,2024-10-28T13:29:01.125Z,,,,54927
NC04014,2024-10-28T13:29:01.250Z,,,,55815
NC04014,2024-10-28T13:29:01.375Z,,,,56363
NC04014,2024-10-28T13:29:01.500Z,,,,56226
NC04014,2024-10-28T13:29:01.625Z,,,,55884
NC04014,2024-10-28T13:29:01.750Z,,,,55815
NC04014,2024-10-28T13:29:01.875Z,,,,56021
NC04014,2024-10-28T13:29:02.000Z,,,,56637
NC04014,2024-10-28T13:29:02.125Z,,,,57049
NC04014,2024-10-28T13:29:02.250Z,,,,56500
NC04014,2024-10-28T13:29:02.375Z,,,,55337
NC04014,2024-10-28T13:29:02.500Z,,,,54858
NC04014,2024-10-28T13:29:02.625Z,,,,54722
NC04014,2024-10-28T13:29:02.750Z,,,,54722
NC04014,2024-10-28T13:29:02.875Z,,,,55063
NC04014,2024-10-28T13:29:03.000Z,,,,55132
NC04014,2024-10-28T13:29:03.125Z,,,,53835
NC04014,2024-10-28T13:29:03.250Z,,,,52677
NC04014,2024-10-28T13:29:03.375Z,,,,53153
NC04014,2024-10-28T13:29:03.500Z,,,,54039
NC04014,2024-10-28T13:29:03.625Z,,,,55063
NC04014,2024-10-28T13:29:03.750Z,,,,55268
NC04014,2024-10-28T13:29:03.875Z,,,,54722
NC04014,2024-10-28T13:29:04.000Z,,,,54107
NC04014,2024-10-28T13:29:04.125Z,,,,53698
NC04014,2024-10-28T13:29:04.250Z,,,,53562
NC04014,2024-10-28T13:29:04.375Z,,,,53358
NC04014,2024-10-28T13:29:04.500Z,,,,53358
NC04014,2024-10-28T13:29:04.625Z,,,,53562
NC04014,2024-10-28T13:29:04.750Z,,,,53494
NC04014,2024-10-28T13:29:04.875Z,,,,53289
NC04014,2024-10-28T13:29:05.000Z,,,,53289
NC04014,2024-10-28T13:29:05.125Z,,,,53494
NC04014,2024-10-28T13:29:05.250Z,,,,53562
NC04014,2024-10-28T13:29:05.375Z,,,,53494
NC04014,2024-10-28T13:29:05.500Z,,,,53494
NC04014,2024-10-28T13:29:05.625Z,,,,53630
NC04014,2024-10-28T13:29:05.750Z,,,,53698
NC04014,2024-10-28T13:29:05.875Z,,,,53426
NC04014,2024-10-28T13:29:06.000Z,,,,53221
NC04014,2024-10-28T13:29:06.125Z,,,,53153
NC04014,2024-10-28T13:29:06.250Z,,,,53017
NC04014,2024-10-28T13:29:06.375Z,,,,52881
NC04014,2024-10-28T13:29:06.500Z,,,,53017
NC04014,2024-10-28T13:29:06.625Z,,,,52813
NC04014,2024-10-28T13:29:06.750Z,,,,52813
NC04014,2024-10-28T13:29:06.875Z,,,,53085
NC04014,2024-10-28T13:29:07.000Z,,,,53017
NC04014,2024-10-28T13:29:07.125Z,,,,53221
NC04014,2024-10-28T13:29:07.250Z,,,,53494
NC04014,2024-10-28T13:29:07.375Z,,,,53698
NC04014,2024-10-28T13:29:07.500Z,,,,53903
NC04014,2024-10-28T13:29:07.625Z,,,,53835
NC04014,2024-10-28T13:29:07.750Z,,,,53562
NC04014,2024-10-28T13:29:07.875Z,,,,53426
NC04014,2024-10-28T13:29:08.000Z,,,,53562
NC04014,2024-10-28T13:29:08.125Z,,,,54107
NC04014,2024-10-28T13:29:08.250Z,,,,54244
NC04014,2024-10-28T13:29:08.375Z,,,,53835
NC04014,2024-10-28T13:29:08.500Z,,,,53835
NC04014,2024-10-28T13:29:08.625Z,,,,54039
NC04014,2024-10-28T13:29:08.750Z,,,,54107
NC04014,2024-10-28T13:29:08.875Z,,,,53971
NC04014,2024-10-28T13:29:09.000Z,,,,53766
NC04014,2024-10-28T13:29:09.125Z,,,,53630
NC04014,2024-10-28T13:29:09.250Z,,,,53835
NC04014,2024-10-28T13:29:09.375Z,,,,54039
NC04014,2024-10-28T13:29:09.500Z,,,,54039
NC04014,2024-10-28T13:29:09.625Z,,,,54380
NC04014,2024-10-28T13:29:09.750Z,,,,54107
NC04014,2024-10-28T13:29:09.875Z,,,,53903
NC04014,2024-10-28T13:29:10.000Z,,,,54790
NC04014,2024-10-28T13:29:10.125Z,,,,55815
NC04014,2024-10-28T13:29:10.250Z,,,,56158
NC04014,2024-10-28T13:29:10.375Z,,,,55815
NC04014,2024-10-28T13:29:10.500Z,,,,55268
NC04014,2024-10-28T13:29:10.625Z,,,,54790
NC04014,2024-10-28T13:29:10.750Z,,,,54585
NC04014,2024-10-28T13:29:10.875Z,,,,55063
NC04014,2024-10-28T13:29:11.000Z,,,,55200
NC04014,2024-10-28T13:29:11.125Z,,,,55268
NC04014,2024-10-28T13:29:11.250Z,,,,56226
NC04014,2024-10-28T13:29:11.375Z,,,,56912
NC04014,2024-10-28T13:29:11.500Z,,,,55679
NC04014,2024-10-28T13:29:11.625Z,,,,54927
NC04014,2024-10-28T13:29:11.750Z,,,,54995
NC04014,2024-10-28T13:29:11.875Z,,,,54517
NC04014,2024-10-28T13:29:12.000Z,,,,54244
NC04014,2024-10-28T13:29:12.125Z,,,,54107
NC04014,2024-10-28T13:29:12.250Z,,,,54107
NC04014,2024-10-28T13:29:12.375Z,,,,54722
NC04014,2024-10-28T13:29:12.500Z,,,,55884
NC04014,2024-10-28T13:29:12.625Z,,,,56706
NC04014,2024-10-28T13:29:12.750Z,,,,56912
NC04014,2024-10-28T13:29:12.875Z,,,,56569
NC04014,2024-10-28T13:29:13.000Z,,,,55747
NC04014,2024-10-28T13:29:13.125Z,,,,54927
NC04014,2024-10-28T13:29:13.250Z,,,,53971
NC04014,2024-10-28T13:29:13.375Z,,,,53971
NC04014,2024-10-28T13:29:13.500Z,,,,53766
NC04014,2024-10-28T13:29:13.625Z,,,,53766
NC04014,2024-10-28T13:29:13.750Z,,,,54039
NC04014,2024-10-28T13:29:13.875Z,,,,54380
NC04014,2024-10-28T13:29:14.000Z,,,,54517
NC04014,2024-10-28T13:29:14.125Z,,,,54380
NC04014,2024-10-28T13:29:14.250Z,,,,54653
NC04014,2024-10-28T13:29:14.375Z,,,,54790
NC04014,2024-10-28T13:29:14.500Z,,,,54312
NC04014,2024-10-28T13:29:14.625Z,,,,54107
NC04014,2024-10-28T13:29:14.750Z,,,,54107
NC04014,2024-10-28T13:29:14.875Z,,,,54107
NC04014,2024-10-28T13:29:15.000Z,,,,54039
NC04014,2024-10-28T13:29:15.125Z,,,,53903
NC04014,2024-10-28T13:29:15.250Z,,,,53766
NC04014,2024-10-28T13:29:15.375Z,,,,53835
NC04014,2024-10-28T13:29:15.500Z,,,,53835
NC04014,2024-10-28T13:29:15.625Z,,,,53630
NC04014,2024-10-28T13:29:15.750Z,,,,54107
NC04014,2024-10-28T13:29:15.875Z,,,,54653
NC04014,2024-10-28T13:29:16.000Z,,,,54927
NC04014,2024-10-28T13:29:16.125Z,,,,55200
NC04014,2024-10-28T13:29:16.250Z,,,,55747
NC04014,2024-10-28T13:29:16.375Z,,,,56295
NC04014,2024-10-28T13:29:16.500Z,,,,57254
NC04014,2024-10-28T13:29:16.625Z,,,,58835
NC04014,2024-10-28T13:29:16.750Z,,,,60282
NC04014,2024-10-28T13:29:16.875Z,,,,60904
NC04014,2024-10-28T13:29:17.000Z,,,,60420
NC04014,2024-10-28T13:29:17.125Z,,,,58010
NC04014,2024-10-28T13:29:17.250Z,,,,55952
NC04014,2024-10-28T13:29:17.375Z,,,,55337
NC04014,2024-10-28T13:29:17.500Z,,,,55132
NC04014,2024-10-28T13:29:17.625Z,,,,55063
NC04014,2024-10-28T13:29:17.750Z,,,,55132
NC04014,2024-10-28T13:29:17.875Z,,,,55405
NC04014,2024-10-28T13:29:18.000Z,,,,55679
NC04014,2024-10-28T13:29:18.125Z,,,,55884
NC04014,2024-10-28T13:29:18.250Z,,,,56089
NC04014,2024-10-28T13:29:18.375Z,,,,56980
NC04014,2024-10-28T13:29:18.500Z,,,,57804
NC04014,2024-10-28T13:29:18.625Z,,,,58422
NC04014,2024-10-28T13:29:18.750Z,,,,59593
NC04014,2024-10-28T13:29:18.875Z,,,,59869
NC04014,2024-10-28T13:29:19.000Z,,,,59386
NC04014,2024-10-28T13:29:19.125Z,,,,58422
NC04014,2024-10-28T13:29:19.250Z,,,,57186
NC04014,2024-10-28T13:29:19.375Z,,,,55884
NC04014,2024-10-28T13:29:19.500Z,,,,55268
NC04014,2024-10-28T13:29:19.625Z,,,,55268
NC04014,2024-10-28T13:29:19.750Z,,,,55268
NC04014,2024-10-28T13:29:19.875Z,,,,54927
NC04014,2024-10-28T13:29:20.000Z,,,,54858
NC04014,2024-10-28T13:29:20.125Z,,,,55679
NC04014,2024-10-28T13:29:20.250Z,,,,55884
NC04014,2024-10-28T13:29:20.375Z,,,,55473
NC04014,2024-10-28T13:29:20.500Z,,,,55132
NC04014,2024-10-28T13:29:20.625Z,,,,54858
NC04014,2024-10-28T13:29:20.750Z,,,,54995
NC04014,2024-10-28T13:29:20.875Z,,,,56637
NC04014,2024-10-28T13:29:21.000Z,,,,58835
NC04014,2024-10-28T13:29:21.125Z,,,,59179
NC04014,2024-10-28T13:29:21.250Z,,,,58491
NC04014,2024-10-28T13:29:21.375Z,,,,58629
NC04014,2024-10-28T13:29:21.500Z,,,,59386
NC04014,2024-10-28T13:29:21.625Z,,,,60420
NC04014,2024-10-28T13:29:21.750Z,,,,59179
NC04014,2024-10-28T13:29:21.875Z,,,,58904
NC04014,2024-10-28T13:29:22.000Z,,,,61319
NC04014,2024-10-28T13:29:22.125Z,,,,63120
NC04014,2024-10-28T13:29:22.250Z,,,,62773
NC04014,2024-10-28T13:29:22.375Z,,,,57666
NC04014,2024-10-28T13:29:22.500Z,,,,54722
NC04014,2024-10-28T13:29:22.625Z,,,,54312
NC04014,2024-10-28T13:29:22.750Z,,,,54380
NC04014,2024-10-28T13:29:22.875Z,,,,54449
NC04014,2024-10-28T13:29:23.000Z,,,,54312
NC04014,2024-10-28T13:29:23.125Z,,,,54380
NC04014,2024-10-28T13:29:23.250Z,,,,54449
NC04014,2024-10-28T13:29:23.375Z,,,,54653
NC04014,2024-10-28T13:29:23.500Z,,,,54585
NC04014,2024-10-28T13:29:23.625Z,,,,54790
NC04014,2024-10-28T13:29:23.750Z,,,,55542
NC04014,2024-10-28T13:29:23.875Z,,,,55884
NC04014,2024-10-28T13:29:24.000Z,,,,55542
NC04014,2024-10-28T13:29:24.125Z,,,,55063
NC04014,2024-10-28T13:29:24.250Z,,,,54858
NC04014,2024-10-28T13:29:24.375Z,,,,55200
NC04014,2024-10-28T13:29:24.500Z,,,,55473
NC04014,2024-10-28T13:29:24.625Z,,,,55132
NC04014,2024-10-28T13:29:24.750Z,,,,54858
NC04014,2024-10-28T13:29:24.875Z,,,,55473
NC04014,2024-10-28T13:29:25.000Z,,,,56295
NC04014,2024-10-28T13:29:25.125Z,,,,56912
NC04014,2024-10-28T13:29:25.250Z,,,,56843
NC04014,2024-10-28T13:29:25.375Z,,,,56226
NC04014,2024-10-28T13:29:25.500Z,,,,56089
NC04014,2024-10-28T13:29:25.625Z,,,,56500
NC04014,2024-10-28T13:29:25.750Z,,,,57666
NC04014,2024-10-28T13:29:25.875Z,,,,58422
NC04014,2024-10-28T13:29:26.000Z,,,,58629
NC04014,2024-10-28T13:29:26.125Z,,,,57323
NC04014,2024-10-28T13:29:26.250Z,,,,55542
NC04014,2024-10-28T13:29:26.375Z,,,,55337
NC04014,2024-10-28T13:29:26.500Z,,,,55132
NC04014,2024-10-28T13:29:26.625Z,,,,54653
NC04014,2024-10-28T13:29:26.750Z,,,,54995
NC04014,2024-10-28T13:29:26.875Z,,,,55473
NC04014,2024-10-28T13:29:27.000Z,,,,55268
NC04014,2024-10-28T13:29:27.125Z,,,,55200
NC04014,2024-10-28T13:29:27.250Z,,,,55405
NC04014,2024-10-28T13:29:27.375Z,,,,55132
NC04014,2024-10-28T13:29:27.500Z,,,,54927
NC04014,2024-10-28T13:29:27.625Z,,,,56226
NC04014,2024-10-28T13:29:27.750Z,,,,57392
NC04014,2024-10-28T13:29:27.875Z,,,,57049
NC04014,2024-10-28T13:29:28.000Z,,,,56363
NC04014,2024-10-28T13:29:28.125Z,,,,55679
NC04014,2024-10-28T13:29:28.250Z,,,,55473
NC04014,2024-10-28T13:29:28.375Z,,,,55473
NC04014,2024-10-28T13:29:28.500Z,,,,56500
NC04014,2024-10-28T13:29:28.625Z,,,,58422
NC04014,2024-10-28T13:29:28.750Z,,,,58285
NC04014,2024-10-28T13:29:28.875Z,,,,56226
NC04014,2024-10-28T13:29:29.000Z,,,,55132
NC04014,2024-10-28T13:29:29.125Z,,,,54312
NC04014,2024-10-28T13:29:29.250Z,,,,53971
NC04014,2024-10-28T13:29:29.375Z,,,,54039
NC04014,2024-10-28T13:29:29.500Z,,,,54176
NC04014,2024-10-28T13:29:29.625Z,,,,53698
NC04014,2024-10-28T13:29:29.750Z,,,,53358
NC04014,2024-10-28T13:29:29.875Z,,,,53426
NC04014,2024-10-28T13:29:30.000Z,,,,53835
NC04014,2024-10-28T13:29:30.125Z,,,,53971
NC04014,2024-10-28T13:29:30.250Z,,,,54107
NC04014,2024-10-28T13:29:30.375Z,,,,54449
NC04014,2024-10-28T13:29:30.500Z,,,,54517
NC04014,2024-10-28T13:29:30.625Z,,,,55200
NC04014,2024-10-28T13:29:30.750Z,,,,55132
NC04014,2024-10-28T13:29:30.875Z,,,,54995
NC04014,2024-10-28T13:29:31.000Z,,,,54927
NC04014,2024-10-28T13:29:31.125Z,,,,54653
NC04014,2024-10-28T13:29:31.250Z,,,,54722
NC04014,2024-10-28T13:29:31.375Z,,,,55473
NC04014,2024-10-28T13:29:31.500Z,,,,56843
NC04014,2024-10-28T13:29:31.625Z,,,,57804
NC04014,2024-10-28T13:29:31.750Z,,,,56432
NC04014,2024-10-28T13:29:31.875Z,,,,54722
NC04014,2024-10-28T13:29:32.000Z,,,,54449
NC04014,2024-10-28T13:29:32.125Z,,,,54244
NC04014,2024-10-28T13:29:32.250Z,,,,54244
NC04014,2024-10-28T13:29:32.375Z,,,,54449
NC04014,2024-10-28T13:29:32.500Z,,,,54380
NC04014,2024-10-28T13:29:32.625Z,,,,54449
NC04014,2024-10-28T13:29:32.750Z,,,,54449
NC04014,2024-10-28T13:29:32.875Z,,,,54039
NC04014,2024-10-28T13:29:33.000Z,,,,54244
NC04014,2024-10-28T13:29:33.125Z,,,,54517
NC04014,2024-10-28T13:29:33.250Z,,,,54380
NC04014,2024-10-28T13:29:33.375Z,,,,54244
NC04014,2024-10-28T13:29:33.500Z,,,,54380
NC04014,2024-10-28T13:29:33.625Z,,,,54517
NC04014,2024-10-28T13:29:33.750Z,,,,54653
NC04014,2024-10-28T13:29:33.875Z,,,,54653
NC04014,2024-10-28T13:29:34.000Z,,,,54449
NC04014,2024-10-28T13:29:34.125Z,,,,54312
NC04014,2024-10-28T13:29:34.250Z,,,,54380
NC04014,2024-10-28T13:29:34.375Z,,,,54449
NC04014,2024-10-28T13:29:34.500Z,,,,54449
NC04014,2024-10-28T13:29:34.625Z,,,,54449
NC04014,2024-10-28T13:29:34.750Z,,,,54517
NC04014,2024-10-28T13:29:34.875Z,,,,54449
NC04014,2024-10-28T13:29:35.000Z,,,,54380
NC04014,2024-10-28T13:29:35.125Z,,,,54653
NC04014,2024-10-28T13:29:35.250Z,,,,54653
NC04014,2024-10-28T13:29:35.375Z,,,,54653
NC04014,2024-10-28T13:29:35.500Z,,,,54722
NC04014,2024-10-28T13:29:35.625Z,,,,54790
NC04014,2024-10-28T13:29:35.750Z,,,,54722
